isbn	e-isbn	title	auth-first	auth-last	trnsl-first	trnsl-last	publisher	genre	price	pubdate mo	pubdate yr	language	country	addl auth	addl trnsl	auth gender	trnsl gend
9781906300081		Natural Selection	Cecilia	Szperling	Oscar	Luna	Aflame Books	Fiction	15.95	Aug	2009	Spanish	Argentina			Female	Male
9780547364612		Here	Wislawa	Szymborska	Clare	Cavanagh	Houghton Mifflin Harcourt	Poetry	22	Sep	2010	Polish	Poland		Stanislaw Baranczak;	Female	Female
9780544126022		Map: Collected and Last Poems	Wislawa	Szymborska	Clare	Cavanagh	Houghton Mifflin Harcourt	Poetry	32	May	2015	Polish	Poland			Female	Female
9780982403853		Shy Hand of a Jew	Maurycy	Szymel	Aniela	Gregorek	Cross-Cultural Communications	Poetry	19.95	Apr	2013	Polish	Poland		Jerzy Gregorek;	Male	Both
9781935744566		Flying Creatures of Fra Angelico	Antonio	Tabucchi	Tim	Parks	Archipelago	Fiction	15	Oct	2012	Italian	Italy			Male	Male
9780914671800		For Isabel: A Mandala	Antonio	Tabucchi	Elizabeth	Harris	Archipelago	Fiction	16	Sep	2017	Italian	Italy			Male	Female
9780914671053		Time Ages in a Hurry	Antonio	Tabucchi	Martha	Cooley	Archipelago	Fiction	16	Apr	2015	Italian	Italy		Antonio Romani;	Male	Both
9780914671244		Tristano Dies: A Life	Antonio	Tabucchi	Elizabeth	Harris	Archipelago	Fiction	18	Sep	2015	Italian	Italy			Male	Female
9780924047695		Assembly	Novica	Tadic	Steven	Teref	Host Publications	Poetry	15	Nov	2009	Serbian	Serbia and Montenegro		Maja Teref;	Male	Both
9781934414231		Dark Things	Novica	Tadic	Charles	Simic	BOA Editions	Poetry	16	Jul	2009	Serbian	Serbia and Montenegro			Male	Male
9781612184258		Fujisan	Randy	Taguchi	Raj	Mahtani	AmazonCrossing	Fiction	14.95	Nov	2012	Japanese	Japan			Female	Male
9781859642047		Gazelle Tracks	Miral al	Tahawy	Anthony	Calderbank	Garnet Publishing	Fiction	15.95	Nov	2008	Arabic	Egypt			Female	Male
9789774162091		As Doha Said	Bahaa	Taher	Peter	Daniel	American University at Cairo	Fiction	22.95	Dec	2008	Arabic	Egypt			Male	Male
9781584351948		Another Morocco	Abdellah	Taia	Rachel	Small	Semiotext(e)	Fiction	14.95	May	2017	French	Morocco			Male	Female
9781584351115		Arab Melancholia	Abdellah	Taia	Frank	Stock	MIT	Fiction	14.95	Mar	2012	Arabic	Morocco			Male	Male
9781584350705		Salvation Army	Abdellah	Taia	Frank	Stock	Semiotext(e)	Fiction	14.95	Mar	2009	French	Morocco			Male	Male
9781609806804		Infidels	Abdellah	Taïa	Alison L.	Strayer	Seven Stories Press	Fiction	23.95	May	2016	French	Morocco			Male	Female
9781933354903		Mexico City Noir	Paco Ignacio	Taibo II	Achy	Obejas	Akashic Books	Fiction	15.95	Feb	2010	Spanish	Mexico			Male	Female
9781590200803		Rumi: The Fire of Love	Nahal	Tajadod	Robert	Bononno	Overlook	Fiction	26.95	Aug	2008	French	France			Female	Male
9781934287149		Translucent Tree	Nobuko	Takagi	Deborah	Iwabuchi	Vertical	Fiction	19.95	May	2008	Japanese	Japan			Female	Female
9780857281296		Case of the Sharaku Murders	Katsuhiko	Takahashi	Ian	MacDonald	Thames River Press	Fiction	34.95	Sep	2013	Japanese	Japan			Male	Male
9780816679720		Poems of a Penisist	Mutsuo	Takahashi	Hiroaki	Sato	University of Minnesota Press	Poetry	19.95	Nov	2012	Japanese	Japan			Male	Male
9780316226226		Genocide of One	Kazuaki	Takano	Philip	Gabriel	Mulholland Books	Fiction	26	Dec	2014	Japanese	Japan			Male	Male
9780900575945		Prosopopoeia	Farid	Tali	Aditi	Machado	Action Books	Poetry	16	Dec	2016	French	Morocco			Male	Female
9781503936034		About the Night	Anat	Talshir	Evan	Fallenberg	AmazonCrossing	Fiction	14.95	Jul	2016	Hebrew	Israel			Female	Male
9781786072825		Tiger and the Acrobat	Susanna	Tamaro	Nicoleugenia	Prezzavento	Oneworld	Fiction	16.99	Feb	2018	Italian	Italy		Vicki Satlow;	Female	Female
9781859642030		Breaking Knees	Zakaria	Tamer	Ibrahim	Muhawi	Garnet Publishing	Fiction	15.95	Aug	2008	Arabic	Syria			Male	Male
9789774162558		Hedgehog	Zakaria	Tamer	Brian	O'Rourke	American University at Cairo	Fiction	22.95	May	2009	Arabic	Syria		Denys Johnson-Davies;	Male	Male
9780857282460		Thousand Strands of Black Hair	Seiko	Tanabe	Meredith	McKinney	Thames River Press	Fiction	34.95	Dec	2012	Japanese	Japan			Female	Female
9781935210030		Mountain Tasting	Santoka	Taneda	John	Stevens	White Pine	Poetry	16	Jun	2009	Japanese	Japan			Male	Male
9781477827499		Beijing, Beijing	Feng	Tang	Michelle	Deeter	AmazonCrossing	Fiction	14.95	Mar	2015	Chinese	China			Male	Female
9780942668681		Chagall and a Tree Leaf	Shuntaro	Tanikawa	William	Elliott	Katydid Books	Poetry	15	May	2008	Japanese	Japan	Kazuo Kawamura;		Male	Male
9780811224918		Devils in Daylight	Junichiro	Tanizaki	J. Keith	Vincent	New Directions	Fiction	16.95	Feb	2017	Japanese	Japan			Male	Male
9780231185196		In Black and White	Junichiro	Tanizaki	Phyllis	Lyons	Columbia University Press	Fiction	20	Jan	2018	Japanese	Japan			Male	Female
9780811224925		Maids	Junichiro	Tanizaki	Michael	Cronin	New Directions	Fiction	22.95	Feb	2017	Japanese	Japan			Male	Male
9780979333057		Mind at Peace	Ahmet Hamdi	Tanpinar	Erdag	Goknar	Archipelago	Fiction	25	Jan	2009	Turkish	Turkey			Male	Male
9780253222879		Life and a Half	Sony Labou	Tansi	Alison	Dundy	Indiana University Press	Fiction	19.95	Feb	2011	French	Republic of the Congo			Male	Female
9780253019257		Shameful State	Sony Labou	Tansi	Dominic	Thomas	Indiana University Press	Fiction	20	Jan	2016	French	Republic of the Congo			Male	Male
9780857423344		Production of Local Knowledge	Luis	Tapia	Alison	Spedding	Seagull Books	Nonfiction	35	Sep	2017	Spanish	Mexico			Male	Female
9780988352544		Sheds/Hangars	Jose-Flore	Tappy	John	Taylor	Bitter Oleander Press	Poetry	21	Apr	2014	French	Switzerland			Female	Male
9781940625119		Our Street	Sandor	Tar	Judith	Sollosy	Contra Mundum Press	Fiction	18.50	May	2015	Hungarian	Hungary			Male	Female
9780393063332		Pomegranate Lady and Her Sons	Goli	Taraghi	Sarah	Khalili	W.W. Norton	Fiction	25.95	Oct	2013	Persian	Iran			Female	Female
9781845194598		Spanish Second Republic Revisited: From Democratic Hopes to Civil War (1931-1936)	Manuel Alvarez	Tardio	Nick	Rider	Sussex Academic	Nonfiction	74.95	Mar	2012	Spanish	Spain				
9781503944657		Deadly Aid	Michel	Tarou	Alexis	Pernsteiner	AmazonCrossing	Fiction	14.95	Jul	2015	French	France			Male	Female
9781942683513		Living Theatre	Bianca	Tarozzi	Jeanne	Foster	BOA Editions	Poetry	16	Nov	2017	Italian	Italy		Alan Williamson;	Female	Both
9789888240739		Five Nice Mice and the Great Car Race	Chisato	Tashiro	Sayako	Uchida	Minedition	Children's	17.99	May	2014	Japanese	Japan				
9780720614978		Frozen Dreams	Wahei	Tatematsu	Philip	Gabriel	Peter Owen Publishers	Fiction	14.95	Nov	2012	Japanese	Japan			Male	Male
9781564785558		Jerusalem	Goncalo	Tavares	Anna	Kushner	Dalkey Archive	Fiction	13.95	Oct	2009	Portuguese	Portugal			Male	Female
9781564786777		Joseph Walser's Machine	Goncalo	Tavares	Rhett	McNeil	Dalkey Archive	Fiction	13.95	Mar	2012	Portuguese	Portugal			Male	Male
9781628970340		Klaus Klump: A Man	Goncalo	Tavares	Rhett	McNeil	Dalkey Archive	Fiction	12.50	May	2014	Portuguese	Portugal			Male	Male
9781564786272		Learning to Pray in the Age of Technology	Goncalo	Tavares	Daniel	Hahn	Dalkey Archive	Fiction	15.95	Aug	2011	Portuguese	Portugal			Male	Male
9780896727113		Neighborhood	Goncalo	Tavares	Roopanjali	Roy	Texas Tech University Press	Fiction	29.95	Oct	2012	Portuguese	Portugal			Male	Female
9781628971606		Voyage to India	Goncalo	Tavares	Rhett	McNeil	Dalkey Archive	Fiction	19	Dec	2016	Portuguese	Portugal			Male	Male
9780811227629		Emissary	Yoko	Tawada	Margaret	Mitsutani	New Directions	Fiction	14.95	Apr	2018	Japanese	Japan			Female	Female
9780811225786		Memoirs of a Polar Bear	Yoko	Tawada	Susan	Bernofsky	New Directions	Fiction	16.95	Nov	2016	German	Japan			Female	Female
9780811217392		Naked Eye	Yoko	Tawada	Susan	Bernofsky	New Directions	Fiction	13.95	May	2009	German	Japan			Female	Female
9789774165597		Candygirl	M. M.	Tawfik	M. M.	Tawfik	American University at Cairo	Fiction	17.95	Jan	2013	Arabic	Egypt			Male	Male
9789774161964		Murder in the Tower of Happiness	M. M.	Tawfik	M. M.	Tawfik	American University at Cairo	Fiction	24.95	Dec	2008	Arabic	Egypt			Male	Male
9781503950573		Gavin: Pure Passion	Drucie Anne	Taylor	Kate	Northrop	AmazonCrossing	Fiction	14.95	Dec	2015	German	Germany			Female	Female
9783732538102		Seduced - Colours of Love	Kathryn	Taylor	Iona	Italia	Bastei Entertainment	Fiction	6.99	Mar	2017	German	Germany			Female	Female
9783732538119		Surrendered - Colours of Love	Kathryn	Taylor	Iona	Italia	Bastei Entertainment	Fiction	6.99	Jun	2017	German	Germany			Female	Female
9783732504176		Unbound - Colours of Love	Kathryn	Taylor	Iona	Italia	Bastei Entertainment	Fiction	7.99	Apr	2015	German	Germany			Female	Female
9783732504183		Uncovered - Colours of Love	Kathryn	Taylor	Iona	Italia	Bastei Entertainment	Fiction	7.99	Aug	2015	German	Germany			Female	Female
9783732504190		Unleashed - Colours of Love	Kathryn	Taylor	Iona	Italia	Bastei Entertainment	Fiction	1.99	Nov	2015	German	Germany			Female	Female
9781782270379		Subtly Worded		Teffi	Anne Marie	Jackson	Pushkin Press	Fiction	16	Dec	2014	Russian	Russia		Robert Chandler;	Female	Both
9781564786043		On Elegance While Sleeping	Viscount Lascano	Tegui	Idra	Novey	Dalkey Archive	Fiction	13.95	Nov	2010	Spanish	Argentina			Male	Female
9781487000448		Winter War	Philip	Teir	Tiina	Nunnally	House of Anansi	Fiction	16.95	Mar	2016	Finnish	Finland			Male	Female
9781771960908		Black Bread	Emili	Teixidor	Peter	Bush	Biblioasis	Fiction	14.95	Jul	2016	Catalan	Spain			Male	Male
9781907152399		Great and Complicated Adventure	Toon	Tellegen	Martin	Cleaver	Boxer	Children's	14.95	Oct	2013	Dutch	Netherlands				
9781934414361		Book of the Edge	Ece	Temelkuran	Deniz	Perin	BOA Editions	Poetry	16	Jun	2010	Turkish	Turkey			Female	Female
9780984331246		Last Books of Hector Viel Temperley	Hector Viel	Temperley	Stuart	Krimko	Sand Paper Press	Poetry	15	Dec	2011	Spanish	Argentina			Male	Male
9781940953267		Party Headquarters	Georgi	Tenev	Angela	Rodel	Open Letter	Fiction	12.95	Feb	2016	Bulgarian	Bulgaria			Male	Female
9780942996807		Crossings	Habib	Tengour	Donald	Revell	Omnidawn	Poetry	17	May	2013	Arabic	Algeria			Male	Male
9781943150236		Matei Brunul	Lucian Dan	Teodorovici	Alistair Ian	Blyth	Dalkey Archive	Fiction	19.00	Feb	2018	Romanian	Romania			Male	Male
9781564785565		Our Circus Presents	Lucian Dan	Teodorovici	Alistair Ian	Blyth	Dalkey Archive	Fiction	13.95	Nov	2009	Romanian	Romania			Male	Male
9		Spines of Love	Victor	Teran	David	Shook	Restless Books	Poetry	9.99	Apr	2014	Zapotec	Mexico			Male	Male
9781564786821		Assisted Living	Nikanor	Teratologen	Kerri	Pierce	Dalkey Archive	Fiction	14.95	Feb	2012	Swedish	Sweden			Male	Female
9781846880537		Rat Killer	Alexander	Terekhov	N.	Roy	Alma	Fiction	14.95	Nov	2009	Russian	Russia			Male	Male
9781909156647		Stone Bridge	Alexander	Terekhov	Simon	Patterson	Glagoslav Publications	Fiction	29.60	Mar	2014	Russian	Russia			Male	Male
9781623659004		Guard	Peter	Terrin	David	Colmer	MacLehose Press	Fiction	24.99	Jan	2015	Flemish	Belgium			Male	Male
9780847841271		Consolations of the Forest	Sylvain	Tesson	Linda	Coverdale	Rizzoli	Nonfiction	24.95	Sep	2013	French	France				
9781906040390		Eat Him If You Like	Jean	Teule	Emily	Phillips	Gallic Books	Fiction	12.95	Oct	2014	French	France			Male	Female
9781906040659		Hurlyburly's Husband	Jean	Teule	Alison	Anderson	Gallic Books	Fiction	15.95	Apr	2014	French	France			Male	Female
9781908313683		Poisoning Angel	Jean	Teule	Melanie	Florence	Gallic Books	Fiction	11.37	Jul	2015	French	France			Male	Female
9781906040093		Suicide Shop	Jean	Teule	Sue	Dyson	Gallic Books	Fiction	13.95	Sep	2013	French	France			Male	Female
9781477819517		Brief Space Between Color and Shade	Cristovao	Tezza	Alan	Clarke	AmazonCrossing	Fiction	14.95	Aug	2014	Portuguese	Brazil			Male	Male
9781933227528		Eternal Son	Cristovao	Tezza	Alison	Entrekin	Tagus Press	Fiction	19.95	Sep	2013	Portuguese	Brazil			Male	Female
9780896728035		Apocalypse Hotel	Ho Anh	Thai	Jonathan R. S.	McIntyre	Texas Tech University Press	Fiction	24.95	Oct	2012	Vietnamese	Vietnam			Male	Male
9781468301168		Island of Second Sight	Albert Vigoleis	Thelen	Donald	White	Overlook	Fiction	29.95	Oct	2012	German	Germany			Male	Male
9781849760577		Table that Ran Away to the Woods	Stefan	Themerson	??	??	Tate	Children's	10.95	Oct	2012	Polish	Poland				
9780385342223		Darkest Room	Johan	Theorin	Marlaine	Delargy	Delta	Fiction	15	Oct	2009	Swedish	Sweden			Male	Female
9780385342216		Echoes from the Dead	Johan	Theorin	Marlaine	Delargy	Bantam	Fiction	12	Nov	2008	Swedish	Sweden			Male	Female
9781786070531		Peculiar Life of a Lonely Postman	Denis	Theriault	Liedewy	Hawke	Oneworld	Fiction	15.99	Mar	2017	French	Canada			Male	Female
9781786071132		Postman's Fiancee	Denis	Theriault	John	Cullen	Oneworld	Fiction	15.99	Jul	2017	French	Canada			Male	Male
9781926824918		Parkour and the Art du deplacement: Strength, Dignity, Community	Vincent	Thibault	Casey	Roberts	Baraka	Nonfiction	16.99	Oct	2014	French	Canada				
9781939474445		Collector	Anne-Laure	Thieblemont	Sophie	Weiner	Le French	Fiction	16.95	Aug	2015	French	France			Female	Female
9780670025978		Bred to Kill	Franck	Thilliez	Mark	Polizzotti	Viking	Fiction	27.95	Jan	2015	French	France			Male	Male
9780670025787		Syndrome E	Franck	Thilliez	Mark	Polizzotti	Viking	Fiction	26.95	Aug	2012	French	France			Male	Male
9781441184856		Badiou and the Philosophers: Interrogating 1960s French Philosophy	Tzuchien	Tho	Giuseppe	Bianco	Bloomsbury	Nonfiction	29.95	May	2013	French	France				
9781590517024		Exchange of Princesses	Chantal	Thomas	John	Cullen	Other Press	Fiction	16.95	Jul	2015	French	France			Female	Male
9780393346077		Flash Fiction International	James	Thomas	Various	Various	W.W. Norton	Fiction	15.95	Mar	2015	Various				Both	Both
9780521174657		Environmental History of Ancient Greece and Rome	Lukas	Thommen	Philip	Hill	Cambridge University Press	Nonfiction	29.99	Apr	2012	German	Switzerland				
9781617752414		Helsinki Noir	James	Thompson	Various	Various	Akashic Books	Fiction	15.95	Oct	2014	Finnish	Finland			Both	Both
9781611091038		Season of the Witch	Arni	Thorarinsson	Anna	Yates	AmazonCrossing	Fiction	14.95	Aug	2012	Icelandic	Iceland			Male	Female
9781934254042		Happy Man and Other Stories	Axel	Thormahlen	Marianne	Thormahlen	Les Figues	Fiction	15	Jun	2008	German	Germany			Male	Female
9781542048958		Beachcomber	Ines	Thorn	Kate	Northrop	AmazonCrossing	Fiction	14.95	Mar	2018	German	Germany			Female	Female
9781611099249		Whaler	Ines	Thorn	Kate	Northrop	AmazonCrossing	Fiction	14.95	Sep	2017	German	Germany			Female	Female
9781909408036		God of Chance	Kirsten	Thorup	Janet	Garton	Norvik Press	Fiction	26.95	Jun	2014	Danish	Denmark			Female	Female
9780345813794		Man	Kim	Thuy	Sheila	Fischman	Random House Canada	Fiction	22	Aug	2014	French	Canada			Female	Female
9780307359711		Ru	Kim	Thuy	Sheila	Fischman	Bloomsbury	Fiction	14	Nov	2012	French	Canada			Female	Female
9780823431687		There's a Pig in My Class!	Johanna	Thydell	Helle	Martens	Holiday House	Children's	16.95	Sep	2014	Swedish	Sweden				
9781101973950		Amatka	Karin	Tidbeck	Karin	Tidbeck	Vintage	Fiction	15.95	Jun	2017	Swedish	Sweden			Female	Female
9788415241317		Drops of Life	Esko-Pekka	Tiitinen	Fleur	Jeremiah	Cuento De Luz	Children's	17.50	Apr	2012	Finnish	Finland				
9781555977627		Encircling	Carl Frode	Tiller	Barbara	Haveland	Graywolf	Fiction	16	Feb	2017	Norwegian	Norway			Male	Female
9781555978013		Origins	Carl Frode	Tiller	Barbara	Haveland	Graywolf	Fiction	16	Mar	2018	Norwegian	Norway			Male	Female
9781877579189		Bang	Leo	Timmers	??	??	Gecko	Children's	17.95	Sep	2013	Dutch	Netherlands				
9781877579202		Magical Life of Mr. Renny	Leo	Timmers	Bill	Nagelkerke	Gecko	Children's	17.95	Sep	2012	Dutch	Belgium				
9781609454173		Apothecary's Shop: Venice 1118 A.D.	Roberto	Tiraboschi	Katherine	Gregor	Europa Editions	Fiction	18	Oct	2017	Italian	Italy			Male	Female
9781609452650		Eye Stone	Roberto	Tiraboschi	Katherine	Gregor	Europa Editions	Fiction	17	May	2015	Italian	Italy			Male	Female
9780810131774		Milosz and the Problem of Evil	Lukasz	Tischner	Stanley	Bill	Northwestern University Press	Nonfiction	34.95	Apr	2015	Polish	Poland				
9786029144055		Rape of Sukreni	Anak Agung Pandji	Tisna	George	Quinn	Lontar	Fiction	18	Jan	2013	Indonesian	Indonesia			Male	Male
9780939010974		Peregrinary	Eugeniusz	Tkaczyszyn-Dycki	Bill	Johnston	Zephyr Press	Poetry	14.95	Apr	2008	Polish	Poland			Male	Male
9781589880597		Zift: A Noir Novel	Vladislav	Todorov	Joseph	Benatov	Paul Dry Books	Fiction	14.95	Aug	2010	Bulgarian	Bulgaria			Male	Male
9780615908069		Tragic Fate of Moritz Tot	Dana	Todorovic	Dana	Todorovic	Kuboa Press	Fiction	4.95	Oct	2013	Serbian	Serbia and Montenegro			Female	Female
9786029144215		Dancer	Ahmad	Tohari	Rene	Lysloff	Lontar	Fiction	30	Jan	2013	Indonesian	Indonesia			Male	Male
9788086264356		Primeval and Other Times	Olga	Tokarczuk	Antonia	Lloyd-Jones	Twisted Spoon Press	Fiction	15.50	Apr	2010	Polish	Poland			Female	Female
9780691147055		Europe and the Islamic World: A History	John	Tolan	Jane Marie	Todd	Princeton	Nonfiction	39.50	Nov	2012	French	France				
9781939419460		Black Flower and Other Zapotec Poems	Natalia	Toledo	Clare	Sullivan	Phoneme Books	Poetry	16	Nov	2015	Spanish	Mexico			Female	Female
9781935954194		Island	Marije	Tolman	??	??	Lemniscaat USA	Children's	17.95	Sep	2012	Dutch	Netherlands	Ronald Tolman;			
9781477826522		Forget Love	Babsy	Tom	Kate	Northrop	AmazonCrossing	Fiction	10.99	Dec	2014	German	Germany			Female	Female
9781564787156		Building Waves	Taeko	Tomioka	Louise Heal	Kawai	Dalkey Archive	Fiction	17.95	Apr	2012	Japanese	Japan			Female	Female
9780802854261		Very Big Carrot	Satoe	Tone	??	??	Eerdmans Books	Children's	12	Jul	2013	French	France				
9781558619074		Beijing Comrades	Bei	Tong	Scott	Myers	Feminist Press	Fiction	16.95	Mar	2016	Chinese	China			Both	Male
9781841959153		Binu and the Great Wall: The Myth of Meng	Su	Tong	Howard	Goldblatt	Canongate	Fiction	24	Feb	2008	Chinese	China			Male	Male
9781590206720		Boat to Redemption	Su	Tong	Howard	Goldblatt	Overlook	Fiction	25.95	Sep	2011	Chinese	China			Male	Male
9780983659907		Tattoo	Su	Tong	Josh	Stenberg	MerwinAsia	Fiction	23	Mar	2010	Chinese	China			Male	Male
9781943150120		Angel Station	Jachym	Topol	Alex	Zucker	Dalkey Archive	Fiction	14	May	2017	Czech	Czech Republic			Male	Male
9781846274176		Devil's Workshop	Jachym	Topol	Alex	Zucker	Portobello	Fiction	15.95	Aug	2013	Czech	Czech Republic			Male	Male
9781846271625		Gargling with Tar	Jachym	Topol	David	Short	Portobello	Fiction	12.95	Aug	2013	Czech	Czech Republic			Male	Male
9781632860613		Reckless	Hasan Ali	Toptas	Maureen	Freely	Bloomsbury	Fiction	26	Aug	2015	Turkish	Turkey		John Angliss;	Male	Both
9781408850824		Shadowless	Hasan Ali	Toptas	Maureen	Freely	Bloomsbury	Fiction	28	Oct	2017	Turkish	Turkey		John Angliss;	Male	Both
9780991189564		Face to Face with Dreams	Ziaeddin	Torabi	Parisa	Samadi	Ad Lumen Press	Poetry	16.95	Jul	2015	Persian	Iran			Male	Female
9781572411494		Tante Jolesch or The Decline of the West in Anecdotes	Friedrich	Torberg	Maria	Bauer	Ariadne Books	Fiction	24	Jun	2009	German	Austria		Sonat Birnecker Hart;	Male	Female
9781906548896		Young Gerber	Friedrich	Torberg	Anthea	Bell	Pushkin Press	Fiction	15	Nov	2012	German	Austria			Male	Female
9780385354028		Divorce Is in the Air	Gonzalo	Torne	Megan	McDowell	Knopf	Fiction	26.95	Aug	2016	Spanish	Spain			Male	Female
9789543840564		Tick-Tock	Suso de	Toro	Jonathan	Dunne	Small Stations	Fiction	15.99	Sep	2016	Galician	Spain			Male	Male
9781848613485		Florentino and the Devil	Alberto Arvelo	Torrealba	Timothy	Ades	Shearsman Books	Poetry	18	Oct	2014	Spanish	Venezuela		Gloria Carnevali;	Male	Both
9780772721341		Three Spanish Querelle Texts	Peter	Torrellas	Emily	Francomano	Centre for Reformation and Renaissance Studies	Nonfiction	21.50	Jan	2013	Spanish	Spain				
9781938073564		End of Love	Marcos Giralt	Torrente	Katherine	Silver	McSweeney's Books	Fiction	22	Oct	2013	Spanish	Spain			Male	Female
9788494228445		Paris	Marcos Giralt	Torrente	Margaret Jull	Costa	Hispabooks Publishing	Fiction	16.99	May	2014	Spanish	Spain			Male	Female
9781632061218		End	Fernanda	Torres	Alison	Entrekin	Restless Books	Fiction	16.99	Jul	2017	Portuguese	Brazil			Female	Female
9781934254653		Enfermario	Gabriela	Torres Olivares	Jennifer	Donovan	Les Figues	Fiction	17	Jun	2017	Spanish	Mexico			Female	Female
9781592701438		Hole	Oyvind	Torseter	Kari	Dickson	Enchanted Lion	Children's	22.95	Sep	2013	Norwegian	Norway				
9780896726642		Last Reader	David	Toscana	Asa	Zatz	Texas Tech University Press	Fiction	26.95	Oct	2009	Spanish	Mexico			Male	Male
9780292748248		Moon and Henna Tree	Ahmed	Toufiq	Roger	Allen	University of Texas	Fiction	24.95	May	2013	Arabic	Morocco			Male	Male
9781628970791		Urgency and Patience	Jean-Philippe	Tousaaint	Edward	Gauvin	Dalkey Archive	Nonfiction	13.95	Jun	2015	French	Belgium			Male	Male
9781564785220		Camera	Jean-Philippe	Toussaint	Matthew	Smith	Dalkey Archive	Fiction	12.95	Nov	2008	French	Belgium			Male	Male
9781628971408		Naked	Jean-Philippe	Toussaint	Edward	Gauvin	Dalkey Archive	Fiction	15	Sep	2016	French	Belgium			Male	Male
9781564787101		Reticence	Jean-Philippe	Toussaint	John	Lambert	Dalkey Archive	Fiction	12.95	Apr	2012	French	Belgium			Male	Male
9781564785671		Running Away	Jean-Philippe	Toussaint	Matthew	Smith	Dalkey Archive	Fiction	12.95	Nov	2009	French	Belgium			Male	Male
9781564785862		Self-Portrait Abroad	Jean-Philippe	Toussaint	John	Lambert	Dalkey Archive	Fiction	12.95	May	2010	French	Belgium			Male	Male
9781564783677		Truth about Marie	Jean-Philippe	Toussaint	Matthew	Smith	Dalkey Archive	Fiction	12.95	Sep	2011	French	Belgium			Male	Male
9781477827536		Woman without Fear	J. P.	Touzeau	Sarah Christine	Varney	AmazonCrossing	Fiction	14.95	May	2015	French	France			Male	Female
9781564788771		Waltz	Francesc	Trabal	Martha	Tennent	Dalkey Archive	Fiction	15	Aug	2013	Catalan	Spain			Male	Female
9781933996172		Beyond the Court Gate	Nguyen	Trai	Nguyen	Do	Counterpath Press	Poetry	16.95	May	2010	Chinese	China		Paul Hoover;	Male	Male
9781625579003		Orakl	Georg	Trakl	Daniele	Pantano	Black Lawrence Press	Poetry	16.95	Jun	2017	German	Austria			Male	Male
9780857423313		Sebastian Dreaming	Georg	Trakl	James	Reidel	Seagull Books	Poetry	21	Apr	2016	German	Austria			Male	Male
9780857424297		Skeleton Plays Violin	Georg	Trakl	James	Reidel	Seagull Books	Poetry	27.50	Jul	2017	German	Austria			Male	Male
9781933382449		Sorrow Gondola	Tomas	Transtomer	Michael	McGriff	Green Integer	Poetry	11.95	Oct	2010	Swedish	Sweden			Male	Male
9780374533533		Deleted World	Tomas	Transtromer	Robin	Robertson	FSG	Poetry	13	Dec	2011	Swedish	Sweden			Male	Male
9781555977832		Half-Finished Heaven	Tomas	Transtromer	Robert	Bly	Graywolf	Poetry	16	May	2017	Swedish	Sweden			Male	Male
9781628971415		Sewing the Princess	Suzana	Tratnik	Michael	Biggins	Dalkey Archive	Fiction	15	Sep	2016	Slovenian	Slovenia			Female	Male
9781934824641		Future Is Not Ours	Diego	Trelles  Paz	Janet	Hendrickson	Open Letter	Fiction	15.95	Jul	2012	Spanish				Male	Female
9780889228429		Obese Christ	Larry	Tremblay	Sheila	Fischman	Talonbooks	Fiction	14.95	Apr	2014	French	Canada			Male	Female
9781571311191		Orange Grove	Larry	Tremblay	Sheila	Fischman	Milkweed Editions	Fiction	16	Jun	2016	French	Canada			Male	Female
9780889226456		Piercing	Larry	Tremblay	Linda	Gaboriau	Talonbooks	Fiction	18.95	Oct	2010	French	Canada			Male	Female
9780889226777		Judith's Sister	Lise	Tremblay	Linda	Gaboriau	Talonbooks	Fiction	14.95	Nov	2011	French	Canada			Female	Female
9780889226197		Blue Notebook	Michel	Tremblay	Sheila	Fischman	Talonbooks	Fiction	24.95	Nov	2009	French	Canada			Male	Female
9781772010114		Crossing of Hearts	Michel	Tremblay	Sheila	Fischman	Talonbooks	Fiction	16.95	May	2017	French	Canada			Male	Female
9780889228931		Crossing the City	Michel	Tremblay	Sheila	Fischman	Talonbooks	Fiction	16.95	Oct	2014	French	Canada			Male	Female
9780889226760		Crossing the Continent	Michel	Tremblay	Shelia	Fischman	Talonbooks	Fiction	18.95	Sep	2011	French	Canada			Male	Female
9780889225886		Red Notebook	Michel	Tremblay	Sheila	Fischman	Talonbooks	Fiction	24.95	Sep	2008	French	Canada			Male	Female
9780789211262		Renaissance Intarsia: Masterpieces of Wood Inlay	Luca	Trevisan	Marguerite	Shore	Abbeville	Nonfiction	125	Sep	2012	Italian	Italy				
9781784782191		Lamentations of Zeno	Ilija	Trojanow	Philip	Boehm	Verso	Fiction	19.95	May	2016	German	Bulgaria			Male	Male
9781503946477		Murderous Storm	Dirk	Trost	Bernhard	Sulzer	AmazonCrossing	Fiction	14.95	Aug	2015	German	Germany			Male	Male
9780803240261		Infamous Rosalie	Evelyne	Trouillot	M. A.	Salvodon	University of Nebraska	Fiction	19.95	Oct	2013	French	Haiti			Female	Female
9780803294592		Children of Heroes	Lyonel	Trouillot	Linda	Coverdale	University of Nebraska	Fiction	20	May	2008	French	Haiti			Male	Female
9780061351938		Collector of Worlds	Iliya	Troyanov	Will	Hobson	Ecco	Fiction	24.95	Apr	2009	German	Bulgaria			Male	Male
9781455547593		Forty Days Without Shadow: An Arctic Thriller	Olivier	Truc	Louise Rogers	Lalaurie	Grand Central	Fiction	16	Nov	2014	French	France			Male	Female
